xpos,ypos,distpinx,distpiny,distpin,distfrx,distfry,distfr,ditpinfrx,predpin,coinc1,strat1,strat2,Voto1,VotoPF,VotoPE,MBP22_A,MBP22_B,MBP22_C,MBP22_D,MBP22_E,MBP22_F,MBP02,MBP03,MBP04,MBP05,MBP07,MBP15,MBP21_A,MBP21_B,MBP21_C,MBP21_D,correct,correct2,NSE,vote
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,0,0,0,2,2,4,2,2,1,2,2,1,3,2,3,2,1,2,5,10,4,1,1,1,3,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,1,0,4,2,4,2,2,2,2,1,1,4,1,4,8,1,2,5,10,4,3,1,1,2,0
0.73863631,0.169431936,0.26774788,1.85433347,1.873563862,0.474240583,0.581698219,0.750517787,-0.206492703,0,0,0,0,3,2,4,3,3,3,3,2,2,2,1,3,2,3,1,3,10,5,2,1,0,2,0
0.151228918,0.124856863,0.855155272,1.809758396,2.001628335,0.113166809,0.537123145,0.548915294,0.741988463,1,1,0,0,1,1,1,1,3,3,3,3,1,3,2,3,3,1,2,5,9,4,1,1,1,2,1
0.32035025,0.004483121,0.68603394,1.689384654,1.823365865,0.055954522,0.416749403,0.420488969,0.630079418,1,1,0,0,1,1,1,3,3,3,3,2,1,2,2,3,3,1,2,3,10,5,1,1,0,2,1
0.350052683,-0.27932695,0.656331508,1.405574583,1.551261086,0.085656955,0.132939333,0.15814544,0.570674553,1,1,0,0,1,1,1,2,2,3,3,2,1,3,1,3,2,1,1,4,7,5,3,1,0,3,1
-0.323069769,0.37402849,1.329453959,2.058930023,2.450844889,0.587465496,0.786294772,0.981516774,0.741988463,1,0,1,0,4,6,4,2,2,3,3,3,1,3,1,1,2,1,3,4,10,2,3,1,0,3,0
1.05191397,0.177720053,0.04552978,1.862621586,1.863177966,0.787518243,0.589986335,0.984006533,-0.741988463,0,0,0,0,1,1,1,2,1,2,2,1,1,3,1,3,2,1,1,5,7,4,2,1,1,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,1,0,0,1,1,1,1,1,2,1,1,1,3,1,2,1,1,1,5,7,6,5,0,0,3,1
0.147889702,0.109350524,0.858494489,1.794252057,1.989058378,0.116506026,0.521616806,0.534469593,0.741988463,1,1,0,0,1,1,1,2,1,1,2,1,1,2,1,3,1,1,1,1,10,1,1,0,0,3,1
-0.669468462,-0.483058267,1.675852652,1.201843267,2.062258313,0.933864189,0.070791984,0.936543554,0.741988463,1,0,1,0,4,6,4,2,2,2,2,2,1,3,1,3,2,1,5,7,10,5,1,1,1,2,0
-1.220839123,-0.114925195,2.227223314,1.569976339,2.724949429,1.485234851,0.297341088,1.514706006,0.741988463,1,0,0,0,2,2,6,2,2,2,3,2,1,3,1,3,2,1,2,1,10,1,1,0,0,3,0
-0.778586103,0.156739698,1.784970293,1.841641231,2.564714676,1.04298183,0.56900598,1.188098861,0.741988463,1,0,0,0,2,2,4,1,1,1,1,1,1,3,2,4,2,1,5,88,88,88,88,0,0,3,0
1.242126739,0.157324608,0.235742549,1.842226141,1.857248423,0.977731011,0.569590891,1.131543951,-0.741988463,0,0,0,0,2,2,5,2,1,1,1,1,1,2,1,3,4,1,5,88,88,88,88,0,0,2,0
-0.306885995,0.405031705,1.313270185,2.089933238,2.468298912,0.571281722,0.817297987,0.997165386,0.741988463,1,0,0,0,2,2,4,2,2,2,1,1,1,2,2,2,3,1,2,3,10,5,1,1,0,2,0
1.206209566,0.41889056,0.199825376,2.103792094,2.113260834,0.941813839,0.831156843,1.256119025,-0.741988463,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,10,1,1,0,0,2,1
1.642660579,0.237801465,0.636276388,1.922702999,2.025249235,1.378264851,0.650067748,1.523877317,-0.741988463,0,0,0,0,1,1,1,2,3,3,3,1,1,3,2,3,2,1,1,1,10,5,5,0,0,2,1
-0.111193099,0.254547298,1.117577289,1.939448832,2.238401387,0.375588827,0.666813581,0.765315176,0.741988463,1,1,0,0,1,1,1,2,2,2,2,1,1,4,1,2,2,1,5,5,8,4,3,1,1,2,1
-0.640021375,-0.506431152,1.646405565,1.178470381,2.024708306,0.904417102,0.09416487,0.909305954,0.741988463,1,0,1,0,4,6,4,3,2,1,1,1,1,3,2,2,3,2,2,4,9,2,1,1,1,2,0
0.529883686,0.122028378,0.476500504,1.806929912,1.86870234,0.265487958,0.534294661,0.596619343,0.211012546,1,1,0,0,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1,1,10,1,1,0,0,2,1
-0.95789164,0.085963255,1.96427583,1.770864788,2.644681764,1.222287367,0.498229537,1.319931468,0.741988463,1,0,0,0,2,2,6,2,2,2,2,2,2,4,1,4,3,1,2,4,10,5,1,1,0,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,1,2,2,1,1,1,1,3,1,4,3,1,5,4,10,1,1,1,0,3,0
-1.191392036,-0.13829808,2.197776226,1.546603453,2.687415595,1.455787764,0.273968202,1.481342833,0.741988463,1,0,0,0,5,5,5,2,2,2,2,1,1,2,1,2,3,1,2,1,10,1,1,0,0,3,0
0.177336789,0.085977638,0.829047401,1.770879171,1.955334404,0.087058939,0.49824392,0.505792707,0.741988463,1,0,0,0,2,2,6,2,2,1,1,1,1,3,2,3,2,1,5,5,10,5,1,1,0,3,0
-1.086186076,-0.594538339,2.092570266,1.090363195,2.359606368,1.350581803,0.182272056,1.362825854,0.741988463,1,0,1,0,4,2,4,2,1,1,1,1,1,3,2,3,3,1,2,2,10,3,1,1,0,3,0
0.177336789,0.085977638,0.829047401,1.770879171,1.955334404,0.087058939,0.49824392,0.505792707,0.741988463,1,0,1,0,4,2,4,1,1,2,1,1,1,4,1,4,3,1,2,7,9,5,2,1,1,2,0
0.177336789,0.085977638,0.829047401,1.770879171,1.955334404,0.087058939,0.49824392,0.505792707,0.741988463,1,0,0,0,6,6,6,1,1,1,1,1,1,2,2,2,4,3,5,6,5,4,1,0,0,2,0
1.320603749,-0.098732301,0.314219559,1.586169232,1.616993124,1.056208022,0.313533981,1.101761745,-0.741988463,0,0,0,0,1,1,1,3,3,2,3,1,1,3,1,1,5,2,1,3,7,4,2,1,0,2,1
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,2,1,2,1,1,1,2,1,2,3,2,1,3,10,5,1,1,0,2,1
1.642660579,0.237801465,0.636276388,1.922702999,2.025249235,1.378264851,0.650067748,1.523877317,-0.741988463,0,0,0,0,1,1,1,2,2,3,2,1,1,4,2,4,3,1,1,4,9,3,3,1,0,2,1
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,3,3,3,3,2,3,3,1,3,2,2,1,3,8,5,1,1,0,2,1
0.742278749,-1.379208283,0.264105441,0.30569325,0.403980256,0.477883021,0.966942001,1.078586582,-0.21377758,0,0,0,0,1,1,1,2,2,1,1,1,1,4,2,3,3,2,1,5,8,4,3,1,1,3,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,1,3,3,1,1,1,2,1,3,2,3,1,5,5,9,3,1,1,1,2,0
0.387207429,-0.93822951,0.619176761,0.746672023,0.96999947,0.122811702,0.525963228,0.540111128,0.49636506,1,0,1,1,4,1,4,2,2,2,2,1,1,3,1,3,2,1,2,4,9,3,1,1,1,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,1,0,0,1,1,1,2,2,2,2,1,1,3,1,2,2,1,1,5,9,6,3,1,0,3,1
0.34933459,-0.674803935,0.6570496,1.010097598,1.20499433,0.084938862,0.262537652,0.275935915,0.572110738,1,0,0,0,2,2,4,1,2,1,1,1,1,4,2,2,4,1,2,4,7,2,1,1,1,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,1,1,1,1,1,1,1,4,1,2,2,1,2,5,7,3,3,1,0,2,0
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,3,3,3,2,1,2,3,1,2,2,1,1,4,7,5,2,1,0,3,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,2,1,1,2,2,1,4,1,2,3,1,2,5,6,7,7,0,0,3,0
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,2,2,2,1,1,1,2,2,3,3,1,2,5,10,7,3,1,0,3,1
0.34933459,-0.674803935,0.6570496,1.010097598,1.20499433,0.084938862,0.262537652,0.275935915,0.572110738,1,0,0,0,2,2,5,3,1,2,2,1,1,3,1,3,2,1,2,7,9,2,2,1,0,3,0
0.877837978,0.758761642,0.128546213,2.443663175,2.447041855,0.61344225,1.171027924,1.321974959,-0.484896037,0,0,0,0,1,1,1,2,2,1,2,3,1,4,2,3,3,1,1,5,99,5,88,0,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,1,0,4,5,4,2,2,3,1,2,1,3,1,3,3,1,2,5,8,2,1,1,1,2,0
0.305816514,-0.959524692,0.700567677,0.725376842,1.008447635,0.041420786,0.547258409,0.548823695,0.65914689,1,0,1,0,4,2,4,2,2,1,2,2,1,3,2,2,3,1,2,5,8,5,4,1,0,3,0
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,0,0,0,2,2,4,3,3,3,2,1,1,4,1,3,3,1,2,4,10,2,2,1,0,2,0
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,4,8,5,4,0,0,2,1
0.636239337,-0.21087016,0.370144853,1.474031373,1.519794624,0.37184361,0.201396122,0.422880678,-0.001698756,0,0,0,0,1,1,1,2,1,2,2,1,1,3,2,3,2,2,1,4,9,7,3,1,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,2,1,3,1,1,1,4,2,3,3,1,2,3,10,6,2,1,0,2,0
1.546065614,0.310253356,0.539681424,1.995154889,2.066857293,1.281669886,0.722519638,1.471296138,-0.741988463,0,0,0,0,1,1,1,1,1,2,2,1,1,3,1,3,2,3,1,4,8,5,1,1,0,2,1
0.912841535,-1.581749735,0.093542655,0.103151799,0.139249854,0.648445807,1.169483452,1.337226051,-0.554903152,0,0,0,0,1,1,1,2,2,2,3,3,1,3,2,3,3,2,1,4,9,3,1,1,1,2,1
-0.638131047,0.129880541,1.644515237,1.814782074,2.449053765,0.902526774,0.542146824,1.052842703,0.741988463,1,0,0,0,2,2,6,2,1,2,2,1,1,1,2,1,3,2,2,3,10,5,9,0,0,3,0
1.37501378,0.237143679,0.36862959,1.922045212,1.95707577,1.110618052,0.649409961,1.286548,-0.741988463,0,0,0,0,1,1,1,1,2,2,2,1,1,3,1,3,2,1,1,3,10,3,1,1,0,3,1
0.243929818,-0.437608026,0.762454372,1.247293507,1.461874743,0.020465909,0.025341743,0.032573876,0.741988463,1,0,0,0,2,2,4,2,2,1,2,2,2,4,1,3,2,1,2,1,10,1,1,0,0,3,0
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,1,1,2,2,1,1,1,2,3,3,2,1,1,10,9,1,0,0,3,1
-0.24799182,0.358285934,1.254376011,2.043187467,2.397514171,0.512387548,0.770552216,0.925360318,0.741988463,1,0,0,0,2,2,4,2,3,1,2,2,1,3,1,3,3,1,2,4,10,88,1,1,0,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,1,0,0,1,2,1,2,1,2,1,1,1,3,8,3,3,1,1,3,1,4,5,0,0,2,0
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,0,0,0,2,2,4,2,3,3,2,1,1,2,1,2,2,1,2,3,10,3,1,1,0,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,1,0,0,1,1,1,2,2,1,2,1,1,4,1,4,2,1,2,4,5,4,4,0,0,2,1
-0.714992613,-0.090236735,1.721376803,1.594664798,2.346506748,0.97938834,0.322029547,1.030972624,0.741988463,1,0,1,0,4,2,4,2,2,1,2,1,1,4,1,4,2,1,2,9,10,4,88,0,0,2,0
0.605105018,-2.048923734,0.401279172,0.364022201,0.541790676,0.340709291,1.636657452,1.671744728,0.060569881,1,0,1,1,4,1,4,2,1,1,1,1,1,3,8,3,3,1,5,3,10,6,5,0,0,2,1
-0.634219366,-0.053677165,1.640603557,1.631224369,2.313541219,0.898615094,0.358589118,0.967520151,0.741988463,1,0,1,0,4,2,4,2,2,2,2,1,1,3,2,3,3,1,2,3,10,5,4,0,0,2,0
-0.24799182,0.358285934,1.254376011,2.043187467,2.397514171,0.512387548,0.770552216,0.925360318,0.741988463,1,0,0,0,2,2,4,3,3,3,3,3,1,4,1,4,3,1,2,1,10,5,3,0,0,2,0
0.412592305,-1.778295559,0.593791886,0.093394026,0.601091713,0.148196577,1.366029277,1.374044472,0.445595309,1,0,0,0,2,2,4,2,2,1,1,1,1,3,2,3,2,1,2,2,9,5,5,0,0,3,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,2,1,2,1,3,1,3,3,3,2,1,2,4,10,3,2,1,1,3,0
0.669813276,-0.235409663,0.336570914,1.44949187,1.488054657,0.405417548,0.176856619,0.442313975,-0.068846634,0,0,0,0,1,5,1,2,3,3,1,1,1,4,1,3,2,1,1,2,9,6,1,1,0,1,0
0.66511396,-0.035179001,0.34127023,1.649722532,1.684651241,0.400718233,0.377087281,0.550245327,-0.059448003,0,0,0,0,1,1,1,2,2,2,2,1,1,3,2,4,3,1,1,3,8,4,2,1,0,1,1
1.341439841,0.261683181,0.335055651,1.946584714,1.975209948,1.077044114,0.673949463,1.270524263,-0.741988463,0,0,0,0,1,1,1,3,3,2,2,1,1,4,1,3,3,2,1,3,5,2,1,1,1,1,1
0.577870629,0.166454495,0.428513562,1.851356028,1.90030077,0.313474901,0.578720777,0.658167343,0.11503866,1,1,0,0,1,1,1,2,2,2,2,1,1,3,1,3,3,2,1,3,9,3,1,1,0,1,1
-0.512829632,-0.478914208,1.519213822,1.205987325,1.939694838,0.777225359,0.066647926,0.780077692,0.741988463,1,0,1,0,4,2,4,1,1,1,1,1,1,2,1,4,2,1,2,4,9,7,2,1,0,2,0
-1.220839123,-0.114925195,2.227223314,1.569976339,2.724949429,1.485234851,0.297341088,1.514706006,0.741988463,1,0,0,0,2,2,4,2,2,2,2,1,1,4,2,4,4,1,2,3,10,2,1,1,1,2,0
-0.663666454,-0.030304279,1.670050644,1.654597254,2.350906469,0.928062181,0.381962003,1.003590745,0.741988463,1,0,0,0,2,1,1,2,2,2,2,1,1,3,1,3,3,1,2,2,10,5,3,0,0,2,1
0.742278749,-1.379208283,0.264105441,0.30569325,0.403980256,0.477883021,0.966942001,1.078586582,-0.21377758,0,0,0,0,1,1,1,2,2,2,1,2,1,3,1,1,2,1,2,88,88,5,3,0,0,3,1
0.358878849,-0.480724229,0.647505341,1.204177304,1.367225712,0.094483122,0.068457947,0.116677122,0.553022219,1,1,0,0,1,1,1,2,2,2,2,1,1,2,1,2,2,1,5,3,10,3,88,0,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,1,0,4,5,4,2,3,2,3,1,1,3,2,3,2,1,2,1,10,4,3,0,0,2,0
1.170960471,-0.010490542,0.164576281,1.674410992,1.682479575,0.906564743,0.401775741,0.991606464,-0.741988463,0,0,0,0,1,5,1,2,2,1,2,1,1,3,2,2,3,3,1,4,7,6,5,0,0,2,0
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,3,3,3,3,1,1,4,2,4,2,1,1,2,8,5,1,1,0,2,1
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,3,2,2,1,1,1,2,1,3,2,2,1,3,10,5,88,0,0,3,1
-1.445775521,-0.193331967,2.452159712,1.491569566,2.870168466,1.710171249,0.218934315,1.724128167,0.741988463,1,0,1,1,4,1,4,2,1,1,1,1,1,3,1,2,2,1,2,88,9,3,1,0,0,3,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,1,0,0,1,2,1,2,1,2,1,1,1,3,1,3,2,1,2,3,8,4,1,1,0,3,0
1.486021749,0.233657407,0.479637559,1.918558941,1.977604762,1.221626021,0.64592369,1.381878268,-0.741988463,0,0,0,0,1,1,1,3,3,2,1,2,2,2,1,3,2,2,1,4,10,4,1,1,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,2,2,2,2,1,2,2,1,2,3,1,2,6,10,8,4,1,0,2,0
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,0,0,0,2,2,6,3,3,3,3,1,1,3,1,4,3,1,2,5,10,1,1,1,0,2,0
0.59870672,0.526869978,0.40767747,2.211771511,2.249029599,0.334310993,0.93913626,0.996865465,0.073366477,1,0,0,0,5,5,5,2,2,2,1,1,1,3,2,4,2,1,5,3,8,4,1,1,0,2,0
0.8814346,-0.09445367,0.12494959,1.590447863,1.59534849,0.617038872,0.317812612,0.69407624,-0.492089282,0,0,0,0,1,1,1,2,2,1,1,1,1,3,2,3,3,1,1,6,10,5,1,1,1,2,1
-0.7444397,-0.06686385,1.75082389,1.618037684,2.383994597,1.008835428,0.345402433,1.066326292,0.741988463,1,0,1,0,4,2,4,2,3,3,1,1,1,3,2,3,2,1,2,4,10,4,1,1,0,2,0
-0.222516126,-0.411624036,1.228900316,1.273277497,1.769585141,0.486911853,0.000642246,0.486912277,0.741988463,1,0,1,0,4,2,4,3,3,3,3,1,1,2,1,3,3,1,2,2,7,10,6,0,0,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,1,1,2,1,1,1,3,2,3,2,1,2,4,9,3,2,1,1,3,0
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,0,1,0,4,2,4,2,3,2,2,2,1,3,2,2,2,1,8,7,9,7,2,1,0,3,0
-1.224965975,-0.113758578,2.231350165,1.571142956,2.728995007,1.489361702,0.298507705,1.51898161,0.741988463,1,0,0,0,2,2,4,2,2,2,1,1,2,2,1,2,3,2,2,4,10,5,5,0,0,3,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,1,0,4,5,4,3,1,1,2,2,1,4,3,3,4,1,2,4,10,4,2,1,0,2,0
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,3,1,1,1,2,1,2,1,3,1,1,1,1,10,4,3,0,0,2,1
-0.905993017,-0.053168335,1.912377207,1.631733199,2.513909269,1.170388744,0.359097948,1.224239008,0.741988463,1,1,0,0,1,2,1,3,2,1,1,1,1,4,1,2,2,1,2,5,7,3,1,1,1,3,0
-0.55344612,-0.017117594,1.55983031,1.667783939,2.283544145,0.817841847,0.395148688,0.908299385,0.741988463,1,1,0,0,1,1,1,1,1,2,2,1,1,4,1,3,3,1,2,6,9,8,2,1,0,3,1
0.177336789,0.085977638,0.829047401,1.770879171,1.955334404,0.087058939,0.49824392,0.505792707,0.741988463,1,1,0,0,1,1,1,2,1,2,2,1,1,4,1,3,2,1,1,4,8,2,1,1,1,2,1
2.139155456,0.133308319,1.132771266,1.818209852,2.142208629,1.874759729,0.545574602,1.952530585,-0.741988463,0,0,0,0,1,1,1,3,3,1,2,1,2,3,1,3,1,2,1,6,7,2,1,1,1,2,1
1.170960471,-0.010490542,0.164576281,1.674410992,1.682479575,0.906564743,0.401775741,0.991606464,-0.741988463,0,0,0,0,1,1,1,2,1,1,2,1,1,3,2,3,2,1,3,10,3,2,8,0,0,3,1
1.307865902,0.286222684,0.301481712,1.971124217,1.994046614,1.043470175,0.698488966,1.255673859,-0.741988463,0,0,0,0,1,1,1,2,2,1,2,1,1,2,3,1,3,2,1,3,6,2,2,1,0,2,1
-0.348820347,0.031452581,1.355204537,1.716354114,2.18688152,0.613216074,0.443718863,0.756915044,0.741988463,1,0,0,0,2,1,1,2,2,3,3,1,1,3,2,4,2,1,1,5,7,4,3,1,1,3,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,1,1,4,1,4,2,2,2,1,1,1,4,1,2,2,1,2,1,3,9,5,0,0,3,1
-0.042323067,0.129745968,1.048707257,1.814647501,2.09588465,0.306718795,0.54201225,0.622779012,0.741988463,1,1,0,0,1,1,1,2,2,2,3,1,1,8,2,3,2,2,1,5,10,6,5,0,0,3,1
0.695133512,-0.257615932,0.311250679,1.427285602,1.460828934,0.430737784,0.154650351,0.45765901,-0.119487105,0,0,0,0,1,1,1,2,2,2,1,2,1,3,1,2,2,2,1,8,8,6,3,0,0,2,1
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,2,3,2,3,1,2,2,2,4,3,2,1,4,8,6,4,0,0,2,1
-0.719691928,0.109993927,1.726076119,1.79489546,2.490178403,0.984087656,0.522260209,1.114084485,0.741988463,1,0,0,0,2,2,4,1,1,1,1,1,1,4,1,3,2,1,2,1,10,8,6,0,0,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,3,2,4,2,2,1,2,2,1,3,1,4,3,1,2,3,10,4,1,1,0,2,0
-1.191392036,-0.13829808,2.197776226,1.546603453,2.687415595,1.455787764,0.273968202,1.481342833,0.741988463,1,0,0,0,2,2,4,3,3,1,2,1,1,4,1,4,2,1,2,5,10,4,1,1,1,3,0
0.912841535,-1.581749735,0.093542655,0.103151799,0.139249854,0.648445807,1.169483452,1.337226051,-0.554903152,0,0,0,0,1,1,1,2,2,2,1,1,3,4,2,3,1,2,1,1,10,4,1,0,0,3,1
1.926491151,0.269462467,0.920106961,1.954364,2.160123947,1.662095424,0.68172875,1.796473013,-0.741988463,0,0,0,0,1,2,1,2,2,1,2,1,1,3,1,3,3,1,3,5,9,3,1,1,1,3,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,1,1,1,1,1,1,2,1,4,2,1,2,4,7,7,4,0,0,3,0
0.768083397,0.146059051,0.238300793,1.830960584,1.84640297,0.50368767,0.558325333,0.751949763,-0.265386877,0,0,0,0,1,1,1,3,3,3,3,3,1,3,1,3,2,1,1,6,10,88,1,1,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,1,1,1,1,1,1,4,2,2,3,1,3,6,4,5,4,0,0,3,0
0.412592305,-1.778295559,0.593791886,0.093394026,0.601091713,0.148196577,1.366029277,1.374044472,0.445595309,1,0,1,0,4,2,4,2,2,1,2,1,1,4,1,4,2,1,2,4,10,1,9,0,0,2,0
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,0,0,0,2,2,5,3,3,3,3,3,1,4,1,3,2,1,2,4,10,4,1,1,0,2,0
0.412592305,-1.778295559,0.593791886,0.093394026,0.601091713,0.148196577,1.366029277,1.374044472,0.445595309,1,0,1,0,4,2,4,3,3,3,3,1,2,4,1,4,3,1,2,5,6,4,1,1,1,2,0
0.720328821,-1.31112156,0.286055369,0.373779973,0.470679448,0.455933094,0.898855278,1.007876876,-0.169877725,0,0,0,0,1,1,1,3,3,3,2,1,1,4,1,4,2,2,1,8,10,2,1,1,1,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,1,0,0,1,1,1,2,2,2,1,1,1,2,2,1,3,1,5,88,10,5,88,0,0,3,1
0.786178604,-1.515381728,0.220205586,0.169519805,0.277898299,0.521782877,1.103115446,1.22029548,-0.301577291,0,0,0,0,1,1,1,2,2,2,1,2,1,4,1,4,3,2,1,3,8,3,1,1,0,2,1
0.045445731,0.258691356,0.960938459,1.94359289,2.168168823,0.218949997,0.670957639,0.705778474,0.741988463,1,1,0,0,1,1,1,2,2,2,2,2,1,3,1,4,2,1,5,4,9,2,1,1,1,2,1
0.406817352,-0.817574438,0.599566838,0.867327095,1.054389246,0.142421625,0.405308156,0.429602864,0.457145213,1,0,0,0,2,2,1,2,3,2,2,1,1,5,1,3,2,1,2,5,7,5,1,1,0,2,0
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,2,1,3,3,2,3,1,1,3,2,4,3,2,1,5,8,2,2,1,0,1,0
-0.663666454,-0.030304279,1.670050644,1.654597254,2.350906469,0.928062181,0.381962003,1.003590745,0.741988463,1,0,1,0,4,2,4,2,2,2,3,1,2,3,1,4,3,1,2,6,8,4,2,1,1,2,0
-1.191392036,-0.13829808,2.197776226,1.546603453,2.687415595,1.455787764,0.273968202,1.481342833,0.741988463,1,0,0,0,2,2,4,2,2,2,3,1,1,4,1,2,3,1,2,4,10,5,4,0,0,2,0
0.34933459,-0.674803935,0.6570496,1.010097598,1.20499433,0.084938862,0.262537652,0.275935915,0.572110738,1,0,0,0,2,2,4,2,1,1,1,1,1,4,1,3,2,1,2,4,9,2,1,1,1,2,0
-1.191392036,-0.13829808,2.197776226,1.546603453,2.687415595,1.455787764,0.273968202,1.481342833,0.741988463,1,0,0,0,2,2,4,2,1,1,1,1,1,4,1,3,2,1,2,2,9,7,3,0,0,2,0
1.834023038,0.340747741,0.827638848,2.025649274,2.188204982,1.569627311,0.753014023,1.740907813,-0.741988463,0,0,0,0,2,2,4,3,3,2,2,2,1,3,1,3,2,1,1,3,10,2,1,1,1,1,0
0.198638634,-0.153122785,0.807745556,1.531778748,1.731704079,0.065757093,0.259143497,0.267356218,0.741988463,1,0,0,0,2,2,4,2,2,2,1,1,1,2,2,1,2,2,5,6,9,4,3,1,1,2,0
0.34933459,-0.674803935,0.6570496,1.010097598,1.20499433,0.084938862,0.262537652,0.275935915,0.572110738,1,1,0,0,1,1,1,1,2,2,2,1,1,4,1,4,2,1,3,4,10,1,3,1,0,2,1
